,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
120,20,RL,38.0,15240,1,NA,3,Lvl,FR2,3,CollgCr,Norm,Norm,1Fam,1Story,5,8,1977,2004,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,4,CBlock,4,3,1,6,198.0,3,688.0,140.0,1026.0,GasA,5,1,SBrkr,1026,0,0,1026,1.0,0.0,1,1,3,1,3,5,7,0,0,Attchd,1977.0,1,1.0,308.0,3,3,3,316,85,0,0,0,0,0,4,NA,0,6,2010,WD,Normal
121,20,RL,68.0,7480,1,NA,4,Lvl,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,5,6,1972,1972,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,3,5,480.0,1,0.0,396.0,876.0,GasA,3,1,SBrkr,876,0,0,876,1.0,0.0,1,0,3,1,3,5,7,0,0,Detchd,1977.0,1,2.0,484.0,3,3,3,0,0,0,0,0,0,0,4,NA,0,6,2010,WD,Normal
122,20,RL,80.0,10389,1,NA,4,Lvl,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,8,5,2003,2003,Hip,CompShg,CemntBd,CmentBd,BrkFace,320.0,4,3,PConc,4,3,1,6,1682.0,1,0.0,296.0,1978.0,GasA,5,1,SBrkr,1978,0,0,1978,1.0,0.0,2,1,3,1,4,8,7,1,4,Attchd,2003.0,2,3.0,850.0,3,3,3,188,25,0,0,0,0,0,1,NA,0,5,2010,WD,Normal
123,60,RL,75.0,9375,1,NA,4,Lvl,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1040.0,1040.0,GasA,5,1,SBrkr,1044,1054,0,2098,0.0,0.0,2,1,4,1,4,9,7,1,3,Attchd,1997.0,3,2.0,621.0,3,3,3,331,38,0,0,0,0,0,1,NA,0,4,2010,WD,Normal
124,120,RM,69.15971935617004,4435,1,NA,4,Lvl,Inside,3,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,4,3,PConc,4,3,3,6,672.0,1,0.0,176.0,848.0,GasA,5,1,SBrkr,848,0,0,848,1.0,0.0,1,0,1,1,4,4,7,0,0,Attchd,2003.0,3,2.0,420.0,3,3,3,140,0,0,0,0,0,0,1,NA,0,4,2010,WD,Normal
125,30,RL,67.0,8777,1,NA,4,Lvl,Inside,2,Edwards,Feedr,Norm,1Fam,1Story,3,6,1945,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,0,SBrkr,640,0,0,640,0.0,0.0,1,0,2,1,3,5,6,0,0,Detchd,1945.0,1,1.0,240.0,3,3,1,0,0,0,0,0,0,0,1,NA,0,4,2010,ConLD,Normal
126,20,RL,68.0,8842,1,NA,4,Lvl,Corner,3,Edwards,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,2,3,1,1,0.0,1,0.0,381.0,381.0,GasA,5,1,SBrkr,992,0,0,992,0.0,0.0,1,0,3,1,3,6,7,0,0,Detchd,1954.0,1,1.0,319.0,3,3,3,60,0,56,0,0,0,0,4,NA,0,1,2010,Oth,Abnorml
127,20,RL,60.0,10044,1,NA,3,Low,CulDSac,3,Edwards,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,4,3,4,5,1070.0,1,0.0,126.0,1196.0,GasA,3,1,SBrkr,1196,0,0,1196,1.0,0.0,1,0,3,1,3,6,7,0,0,Attchd,1968.0,2,1.0,336.0,3,3,3,257,0,168,0,0,0,0,4,NA,0,6,2010,WD,Normal
128,50,RL,89.0,11792,1,NA,4,Lvl,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,4,5,1948,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,744.0,744.0,GasA,5,0,FuseF,792,328,0,1120,0.0,0.0,1,0,2,1,2,5,7,0,0,Detchd,1956.0,1,2.0,480.0,3,2,2,0,0,0,0,160,0,0,1,NA,0,6,2010,WD,Abnorml
129,80,RL,65.0,6305,1,NA,4,Lvl,Inside,3,Edwards,Norm,Norm,1Fam,SLvl,6,6,1975,1975,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,3,5,528.0,1,0.0,480.0,1008.0,GasA,3,1,SBrkr,1096,0,0,1096,1.0,0.0,1,0,3,1,3,5,7,1,2,Detchd,1975.0,1,1.0,352.0,3,3,3,0,0,0,0,0,0,0,1,NA,0,6,2010,WD,Normal
130,20,RL,64.0,6410,1,NA,4,HLS,Inside,3,Edwards,Norm,Norm,1Fam,1Story,4,5,1958,1958,Hip,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,960.0,960.0,GasA,5,1,SBrkr,960,0,0,960,0.0,0.0,1,0,3,1,3,5,7,0,0,NA,0.0,0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,4,NA,0,5,2010,WD,Normal
131,30,RL,67.0,4853,1,NA,4,Bnk,Inside,3,SWISU,Artery,Norm,1Fam,1Story,5,6,1924,1999,Gable,CompShg,MetalSd,VinylSd,BrkFace,203.0,3,3,BrkTil,3,3,2,3,133.0,1,0.0,974.0,1107.0,GasA,2,0,FuseA,1296,0,0,1296,0.0,0.0,2,0,2,1,2,5,7,1,4,Detchd,1979.0,1,1.0,260.0,3,3,3,0,0,36,0,0,0,0,4,NA,0,5,2010,WD,Normal
132,30,RL,69.15971935617004,7890,1,NA,4,Lvl,Corner,3,SWISU,Norm,Norm,1Fam,1Story,6,6,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,238.0,1,0.0,618.0,856.0,GasA,3,1,SBrkr,856,0,0,856,1.0,0.0,1,0,2,1,3,4,7,1,4,Detchd,1939.0,1,2.0,399.0,3,3,3,0,0,0,0,166,0,0,1,NA,0,3,2010,WD,Normal
133,90,RH,60.0,7200,1,Pave,4,Lvl,Inside,3,SWISU,Norm,Norm,Duplex,2Story,4,6,1967,1967,Flat,Tar&Grv,Plywood,CBlock,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,1,SBrkr,862,1788,0,2650,0.0,0.0,3,0,6,2,3,10,5,0,0,NA,0.0,0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,1,Shed,500,2,2010,WD,Normal
134,50,RL,51.0,9839,1,NA,4,Lvl,Inside,3,SWISU,Feedr,Norm,1Fam,1.5Fin,5,2,1931,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3,2,1,1,0.0,1,0.0,894.0,894.0,GasA,5,1,SBrkr,894,772,0,1666,1.0,0.0,1,0,3,1,3,7,7,1,4,NA,0.0,0,0.0,0.0,0,0,1,0,156,0,0,0,0,0,1,NA,0,5,2010,WD,Normal
135,50,RL,78.0,10452,1,NA,3,Lvl,Inside,3,Crawfor,Norm,Norm,1Fam,1.5Fin,7,6,1941,1985,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,371.0,4,4,BrkTil,4,3,1,5,426.0,4,252.0,850.0,1528.0,GasA,5,1,SBrkr,1225,908,0,2133,1.0,0.0,1,1,4,1,3,8,7,2,3,Attchd,1941.0,1,1.0,312.0,3,3,3,0,0,86,0,0,0,0,1,NA,0,7,2010,WD,Normal
136,90,RL,78.0,15600,1,NA,4,Lvl,Inside,3,Crawfor,Norm,Norm,Duplex,2Story,5,6,1950,1991,Gable,CompShg,VinylSd,VinylSd,BrkFace,430.0,3,4,CBlock,3,3,1,5,375.0,1,0.0,657.0,1032.0,GasA,5,1,SBrkr,1102,1075,0,2177,0.0,0.0,2,1,5,2,3,11,7,0,0,Detchd,1950.0,1,2.0,484.0,3,3,3,0,0,0,0,0,0,0,1,NA,0,3,2010,WD,Normal
137,80,RL,85.0,19645,1,NA,3,Lvl,FR2,3,Crawfor,Norm,Norm,1Fam,SLvl,7,6,1994,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,44.0,3,3,PConc,4,3,1,6,343.0,1,0.0,80.0,423.0,GasA,5,1,SBrkr,896,756,0,1652,1.0,0.0,2,1,3,1,4,6,7,0,0,BuiltIn,1994.0,2,2.0,473.0,3,3,3,0,0,0,0,0,0,0,1,NA,0,6,2010,WD,Normal
138,120,RM,35.0,3907,1,NA,3,HLS,Inside,2,Blueste,Norm,Norm,TwnhsE,1Story,8,6,1989,1989,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,CBlock,4,3,4,6,747.0,1,0.0,235.0,982.0,GasA,4,1,SBrkr,1034,0,0,1034,1.0,0.0,1,0,1,1,4,4,7,1,3,Attchd,1989.0,3,2.0,598.0,3,3,3,141,36,0,0,0,0,0,1,NA,0,4,2010,WD,Normal
139,120,RM,35.0,3907,1,NA,3,HLS,Inside,2,Blueste,Norm,Norm,TwnhsE,1Story,8,5,1989,1989,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,CBlock,4,3,3,6,76.0,1,0.0,1115.0,1191.0,GasA,4,1,SBrkr,1191,0,0,1191,0.0,0.0,2,0,2,1,4,5,7,1,3,Attchd,1989.0,1,2.0,531.0,3,3,3,112,81,0,0,0,0,0,1,NA,0,3,2010,WD,Normal
140,30,RM,58.0,8154,1,NA,4,Lvl,Inside,3,IDOTRR,Norm,Norm,1Fam,1Story,2,5,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,4,480.0,1,0.0,0.0,480.0,GasA,3,1,SBrkr,540,0,0,540,0.0,0.0,1,0,1,1,3,4,7,0,0,Detchd,1951.0,1,1.0,200.0,2,2,1,0,0,0,0,0,0,0,1,NA,0,4,2010,ConLw,Normal
141,50,RM,50.0,9140,1,NA,4,HLS,Inside,3,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,5,1921,1975,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,2,4,308.0,1,0.0,321.0,629.0,GasA,2,1,SBrkr,727,380,0,1107,0.0,0.0,1,0,2,1,3,5,7,0,0,Detchd,1950.0,1,1.0,625.0,3,3,3,0,56,0,0,200,0,0,4,NA,0,4,2010,COD,Normal
142,30,C (all),66.0,8712,0,NA,4,Lvl,Corner,3,IDOTRR,Norm,Norm,1Fam,1Story,4,7,1896,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,3,3,1,1,0.0,1,0.0,756.0,756.0,GasA,4,1,SBrkr,952,0,0,952,0.0,0.0,1,0,3,1,3,5,7,0,0,Detchd,1896.0,2,1.0,330.0,3,3,1,0,0,265,0,0,0,0,1,NA,0,6,2010,WD,Alloca
143,120,RM,44.0,3811,1,NA,3,HLS,Corner,2,Crawfor,Artery,Norm,TwnhsE,1Story,8,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,4,3,PConc,5,3,4,6,1373.0,1,0.0,221.0,1594.0,GasA,5,1,SBrkr,1646,0,0,1646,1.0,1.0,2,0,2,1,4,5,7,1,4,Attchd,2004.0,3,2.0,525.0,3,3,3,128,53,0,0,155,0,0,1,NA,0,5,2010,WD,Normal
144,60,RL,85.0,11050,1,NA,4,Lvl,Inside,3,Mitchel,Norm,Norm,1Fam,2Story,8,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,615.0,1,0.0,434.0,1049.0,GasA,5,1,SBrkr,1036,880,0,1916,1.0,0.0,2,1,3,1,4,8,7,1,3,Attchd,1998.0,1,3.0,741.0,3,3,3,0,70,0,0,0,0,0,1,NA,0,5,2010,WD,Normal
145,80,RL,74.0,9620,1,NA,4,Lvl,Inside,3,Mitchel,Norm,Norm,1Fam,SLvl,6,7,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,1,5,679.0,1,0.0,564.0,1243.0,GasA,3,1,SBrkr,1285,0,0,1285,0.0,1.0,2,0,3,1,4,6,7,1,2,Attchd,1977.0,1,2.0,473.0,3,3,3,375,26,0,0,0,0,0,5,Shed,80,5,2010,WD,Normal
146,90,RL,69.15971935617004,12760,1,NA,3,Lvl,Inside,3,Mitchel,Norm,Norm,Duplex,1Story,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,1958.0,1958.0,GasA,3,1,SBrkr,2048,0,0,2048,0.0,0.0,3,0,5,2,3,9,7,0,0,2Types,1976.0,1,2.0,776.0,3,3,3,0,0,0,0,0,0,0,1,NA,0,3,2010,ConLD,Normal
147,20,RL,88.0,11896,1,NA,3,Lvl,Corner,3,Timber,Norm,Norm,1Fam,1Story,7,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,60.0,4,3,PConc,4,3,1,6,78.0,1,0.0,1258.0,1336.0,GasA,5,1,SBrkr,1346,0,0,1346,1.0,0.0,2,0,3,1,4,6,7,1,3,Attchd,2008.0,3,3.0,660.0,3,3,3,100,48,0,0,0,0,0,1,NA,0,5,2010,WD,Normal
148,20,RL,73.0,9803,1,NA,4,Lvl,Inside,3,Timber,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1214.0,1214.0,GasA,5,1,SBrkr,1214,0,0,1214,0.0,0.0,2,0,2,1,4,6,7,0,0,Attchd,2010.0,2,2.0,520.0,3,3,3,0,25,0,0,0,0,0,1,NA,0,1,2010,New,Partial
149,60,RL,73.0,9802,1,NA,4,Lvl,Inside,3,Timber,Norm,Norm,1Fam,2Story,5,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,384.0,384.0,GasA,4,1,SBrkr,744,700,0,1444,0.0,0.0,2,1,3,1,3,7,7,0,0,BuiltIn,2007.0,3,2.0,400.0,3,3,3,100,0,0,0,0,0,0,1,NA,0,4,2010,WD,Normal
150,20,RL,85.0,15300,1,NA,4,Bnk,Inside,3,Mitchel,Norm,Norm,1Fam,1Story,5,5,1965,1977,Hip,CompShg,Plywood,HdBoard,None,0.0,3,3,CBlock,3,3,1,3,42.0,1,0.0,1026.0,1068.0,GasA,3,1,SBrkr,1264,0,0,1264,1.0,0.0,1,0,2,1,3,7,7,1,3,Attchd,1965.0,1,2.0,528.0,3,3,3,0,0,0,0,0,0,0,1,NA,0,6,2010,WD,Normal
151,20,RL,93.0,10114,1,NA,4,Lvl,Inside,3,Mitchel,Norm,Norm,1Fam,1Story,5,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,5,3,3,1,0.0,1,0.0,1430.0,1430.0,GasA,5,1,SBrkr,1430,0,0,1430,0.0,0.0,2,0,3,1,4,7,7,0,0,Attchd,2004.0,2,2.0,624.0,3,3,3,0,0,0,0,0,0,0,1,NA,0,3,2010,WD,Normal
152,20,RL,69.15971935617004,11875,1,NA,4,Lvl,Inside,3,Mitchel,Norm,Norm,1Fam,1Story,5,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,1344.0,1344.0,GasA,5,1,SBrkr,1344,0,0,1344,0.0,0.0,2,0,3,1,3,7,7,1,4,Attchd,2001.0,1,2.0,686.0,3,3,3,328,0,0,0,0,0,0,1,NA,0,6,2010,WD,Normal
153,120,RM,31.0,2394,1,NA,4,Low,Inside,2,MeadowV,Norm,Norm,Twnhs,1Story,5,6,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,4,3,4,6,915.0,1,0.0,30.0,945.0,GasA,5,1,SBrkr,945,0,0,945,1.0,1.0,1,0,2,1,3,5,7,1,1,Attchd,1973.0,2,1.0,253.0,3,3,3,174,0,56,0,108,0,0,1,NA,0,5,2010,WD,Normal
154,160,RM,21.0,1476,1,NA,4,Lvl,Inside,3,MeadowV,Norm,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,3,3,1,6,176.0,1,0.0,370.0,546.0,GasA,5,1,SBrkr,546,546,0,1092,0.0,0.0,1,1,3,1,3,5,7,0,0,NA,0.0,0,0.0,0.0,0,0,3,200,26,0,0,0,0,0,1,NA,0,3,2010,WD,Normal
155,160,RM,21.0,1900,1,NA,4,Lvl,Inside,3,MeadowV,Norm,Norm,TwnhsE,2Story,4,4,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,546.0,546.0,GasA,5,1,SBrkr,546,546,0,1092,0.0,0.0,1,1,3,1,3,5,7,0,0,NA,0.0,0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,1,NA,0,6,2010,WD,Normal
156,160,RM,21.0,1890,1,NA,4,Lvl,Inside,3,MeadowV,Norm,Norm,TwnhsE,2Story,4,6,1972,1972,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,3,3,1,3,294.0,1,0.0,252.0,546.0,GasA,3,1,SBrkr,546,546,0,1092,0.0,0.0,1,1,3,1,3,5,7,0,0,Attchd,1972.0,1,1.0,286.0,3,3,3,0,0,64,0,0,0,0,1,NA,0,6,2010,WD,Normal
157,20,RL,50.0,6953,1,NA,4,Lvl,Inside,3,Mitchel,Norm,Norm,1Fam,1Story,5,7,1971,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,1,5,469.0,1,0.0,395.0,864.0,GasA,5,1,SBrkr,874,0,0,874,0.0,0.0,1,0,3,1,3,5,7,0,0,Detchd,1971.0,1,1.0,352.0,3,3,3,0,0,0,0,0,0,0,1,NA,0,6,2010,ConLD,Normal
158,20,RL,76.0,12887,1,NA,4,Lvl,Inside,3,Mitchel,Norm,Norm,1Fam,1Story,5,7,1984,1984,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,4,3,2,3,207.0,6,590.0,36.0,833.0,GasA,3,1,SBrkr,833,0,0,833,1.0,0.0,1,0,2,1,4,5,7,0,0,Attchd,1984.0,1,2.0,495.0,3,3,3,431,0,0,0,0,0,0,4,NA,0,4,2010,WD,Normal
159,90,RL,70.0,7700,1,NA,4,Lvl,Inside,3,Mitchel,Norm,Norm,Duplex,2Story,5,2,1985,1986,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,1,PConc,3,3,1,1,0.0,1,0.0,1216.0,1216.0,GasA,4,1,SBrkr,1216,1216,0,2432,0.0,0.0,4,2,4,2,3,10,7,0,0,Attchd,1985.0,1,2.0,616.0,3,2,3,200,0,0,0,0,0,0,1,Shed,600,2,2010,WD,Normal
160,60,RL,63.0,10475,1,NA,4,Lvl,Inside,3,Mitchel,Norm,Norm,1Fam,2Story,5,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,1,3,458.0,1,0.0,166.0,624.0,GasA,4,1,SBrkr,624,650,0,1274,0.0,0.0,1,1,3,1,3,6,7,0,0,Detchd,1993.0,1,2.0,576.0,3,3,3,22,0,0,0,0,0,0,3,NA,0,3,2010,WD,Normal
161,50,RL,68.0,10544,1,NA,3,Lvl,Inside,2,Mitchel,Norm,Norm,1Fam,1.5Fin,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,3,4,476.0,1,0.0,388.0,864.0,GasA,3,1,SBrkr,864,615,0,1479,0.0,0.0,2,0,5,1,3,8,7,0,0,Attchd,1969.0,3,1.0,275.0,3,3,3,287,0,280,0,0,0,0,1,NA,0,4,2010,WD,Normal
162,20,RL,76.0,9892,1,NA,4,Lvl,Inside,2,Mitchel,Norm,Norm,1Fam,1Story,8,5,1994,1995,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,4,PConc,4,4,4,6,1341.0,2,284.0,54.0,1679.0,GasA,5,1,SBrkr,1803,0,0,1803,1.0,1.0,2,1,3,1,4,6,7,2,3,Attchd,1994.0,1,2.0,482.0,3,3,3,129,64,222,0,0,0,0,3,NA,0,2,2010,WD,Normal
163,60,RL,74.0,12961,1,NA,4,Lvl,Inside,3,Mitchel,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,PConc,4,3,2,6,944.0,1,0.0,208.0,1152.0,GasA,5,1,SBrkr,1152,645,0,1797,1.0,0.0,2,1,3,1,4,7,7,1,2,Attchd,1993.0,3,2.0,616.0,3,3,3,162,312,0,0,0,0,0,1,NA,0,3,2010,WD,Normal
164,20,RL,74.0,13008,1,NA,3,Lvl,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,5,1956,1956,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,2,2,1,3,564.0,1,0.0,318.0,882.0,GasA,3,1,SBrkr,882,0,0,882,0.0,0.0,1,0,2,1,3,5,7,0,0,Attchd,1956.0,1,1.0,502.0,3,3,3,0,0,0,0,0,0,0,1,NA,0,10,2009,WD,Normal
165,20,RL,85.0,10200,1,NA,4,Lvl,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,5,1974,1974,Hip,CompShg,Plywood,Plywood,BrkFace,440.0,3,3,CBlock,3,3,1,2,844.0,1,0.0,590.0,1434.0,GasA,3,1,SBrkr,1434,0,0,1434,1.0,0.0,2,0,4,1,3,7,7,1,4,Attchd,1974.0,2,2.0,528.0,3,3,3,80,21,0,0,0,0,0,1,NA,0,6,2009,WD,Normal
166,60,RL,88.0,10179,1,NA,3,Lvl,Corner,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,5,847.0,1,0.0,98.0,945.0,GasA,5,1,SBrkr,945,663,0,1608,0.0,0.0,2,1,3,1,3,7,7,1,3,Attchd,1997.0,3,2.0,470.0,3,3,3,252,30,0,0,0,0,0,1,NA,0,7,2009,WD,Normal
167,60,RL,69.15971935617004,11792,1,NA,3,Lvl,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,188.0,4,3,PConc,4,3,4,6,850.0,1,0.0,158.0,1008.0,GasA,5,1,SBrkr,1008,1275,0,2283,0.0,0.0,2,1,4,1,4,9,7,1,4,BuiltIn,2003.0,3,3.0,632.0,3,3,3,120,46,0,0,0,0,0,1,NA,0,8,2009,WD,Normal
168,80,RL,60.0,8400,1,NA,4,Lvl,Inside,3,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1996,1997,Gable,CompShg,HdBoard,HdBoard,BrkFace,32.0,3,3,PConc,4,3,1,6,284.0,1,0.0,100.0,384.0,GasA,4,1,SBrkr,958,670,0,1628,0.0,0.0,2,1,3,1,3,7,7,1,3,BuiltIn,1996.0,3,2.0,390.0,3,3,3,48,72,0,0,0,0,0,1,Shed,490,6,2009,WD,Normal
169,120,RL,28.0,7296,1,NA,3,Lvl,CulDSac,3,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,5,3,3,6,1965.0,1,0.0,243.0,2208.0,GasA,5,1,SBrkr,2522,0,0,2522,1.0,0.0,2,0,1,1,4,8,7,1,4,Attchd,2004.0,3,2.0,564.0,3,3,3,182,57,0,0,0,0,0,1,NA,0,11,2009,WD,Normal
170,120,RL,61.0,7380,1,NA,3,Lvl,Corner,3,StoneBr,Norm,Norm,1Fam,1Story,8,5,1998,1998,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,PConc,4,3,3,6,341.0,1,0.0,1077.0,1418.0,GasA,5,1,SBrkr,1478,0,0,1478,1.0,0.0,2,0,2,1,3,5,7,0,0,Attchd,1998.0,3,2.0,495.0,3,3,3,168,43,0,0,0,0,0,1,NA,0,7,2009,WD,Normal
171,120,RL,57.0,8013,1,NA,3,Lvl,Corner,3,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,1,6,741.0,1,0.0,846.0,1587.0,GasA,5,1,SBrkr,1734,0,0,1734,1.0,0.0,2,0,2,1,4,6,7,0,0,Attchd,1995.0,2,2.0,528.0,3,3,3,52,50,0,0,0,0,0,1,NA,0,9,2009,WD,Normal
172,80,RL,57.0,8923,1,NA,3,Lvl,Inside,3,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,189.0,1,0.0,195.0,384.0,GasA,4,1,SBrkr,751,631,0,1382,0.0,0.0,2,1,3,1,3,7,7,1,3,BuiltIn,1998.0,3,2.0,396.0,3,3,3,256,0,0,0,0,0,0,1,NA,0,2,2009,WD,Normal
173,60,RL,60.0,7500,1,NA,4,Lvl,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,476.0,1,0.0,476.0,952.0,GasA,4,1,SBrkr,952,684,0,1636,1.0,0.0,2,1,3,1,3,7,7,1,3,Attchd,1998.0,3,2.0,440.0,3,3,3,0,84,0,0,0,0,0,1,NA,0,10,2009,WD,Normal
174,60,RL,69.15971935617004,8803,1,NA,3,Lvl,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,1,6,600.0,1,0.0,107.0,707.0,GasA,4,1,SBrkr,707,809,0,1516,1.0,0.0,2,1,3,1,4,7,7,1,3,Attchd,1994.0,3,2.0,409.0,3,3,3,0,46,0,0,0,0,0,1,NA,0,7,2009,WD,Normal
175,20,RL,58.0,7250,1,NA,4,Lvl,Inside,3,Gilbert,Norm,Norm,1Fam,1Story,6,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,45.0,3,3,PConc,4,3,1,1,0.0,1,0.0,1181.0,1181.0,GasA,5,1,SBrkr,1190,0,0,1190,0.0,0.0,2,0,3,1,4,6,7,1,3,Attchd,1993.0,1,2.0,430.0,3,3,3,0,21,0,0,0,0,0,1,NA,0,11,2009,WD,Normal
